,Title,Author,Average Rating,No of ratings,No of reviews,No of pages,No of awards,summary,Genre
505,Wolf Moon,C.D. Gorri,4.32,199,119,NA,0,"""Hi. My name is Grazi Kelly. There are things I know are true and things that I never would have guessed. First, demons and witches exist and they are evil. Second, the world is up for grabs and the witches are getting their minions ready. Third, I'm a werewolf and it's my job to stop them.""
High school sophomore Grazi Kelly leads an ordinary life in the suburbs of New Jers ""Hi. My name is Grazi Kelly. There are things I know are true and things that I never would have guessed. First, demons and witches exist and they are evil. Second, the world is up for grabs and the witches are getting their minions ready. Third, I'm a werewolf and it's my job to stop them.""
High school sophomore Grazi Kelly leads an ordinary life in the suburbs of New Jersey helping her grandmother with chores and attending Catholic school. Things are pretty good except for her bullying cousin and the rest of the obnoxious cheer team. Then things take a frightening turn when the night of the full moon arrives and the bodies start piling up. Grazi learns that she is different in ways she never expected. She finds herself torn between Sebastian, the school soccer star and Ronan, a foreign exchange student who shares her secret. She must uncover the identity behind the mysterious attacker, but is she ready for the entire truth?",fantasy
506,Rebecca Of Sunny-Brook Farm / Adam And Eve Had A Wonderful Time medley (One Step),Albert Gumble,3.51,39,2,NA,0,,NA
507,The Not Even Once Club,Wendy Watson Nelson,2.88,74,45,NA,0,"Tyler is the new kid on the block.
His friends from church have invited him to their clubhouse.
But Tyler must pass the test before he can become a member of their club.
He must choose for himself to keep the commandment and church values and to never break them... NOT EVEN ONCE!",christianity
508,,,NA,NA,NA,NA,0,,NA
509,Las chicas de alambre,Jordi Sierra i Fabra,3.71,"3,490",243,404,0,"Un joven periodista indaga la vida de varias modelos que vivieron al lÃ­mite, como suele ser habitual en el mundo de las ""top"", y trata de aclarar el misterio de una de las mÃ¡s famosas, desaparecida hace diez aÃ±os. Un joven periodista indaga la vida de varias modelos que vivieron al lÃ­mite, como suele ser habitual en el mundo de las ""top"", y trata de aclarar el misterio de una de las mÃ¡s famosas, desaparecida hace diez aÃ±os.",academic
510,Sanctuary,William Faulkner,3.64,"11,949",856,317,0,"First published in 1931, this classic psychological melodrama has been viewed as more of a social document in his tragic legend of the South than mere story. From Popeye, a moonshining racketeer with no conscience and Temple Drake, beautiful, bored and vulnerable, to Harace Benbow, a lawyer of honor and decency wishing for more in his life, and Gowan Stevens, college stude First published in 1931, this classic psychological melodrama has been viewed as more of a social document in his tragic legend of the South than mere story. From Popeye, a moonshining racketeer with no conscience and Temple Drake, beautiful, bored and vulnerable, to Harace Benbow, a lawyer of honor and decency wishing for more in his life, and Gowan Stevens, college student with a weakness for drink, Faulkner writes of changing social values and order. A sinister cast peppered with social outcasts and perverts perform abduction, murder, and mayhem in this harsh and brutal story of sensational and motiveless evil.
Students of Faulkner have found an allegorical interpretation of ""Sanctuary"" as a comment on the degradation of old South's social order by progressive modernism and materialistic exploitation. Popeye and his co-horts represent this hurling change that is corrupting the historic traditions of the South, symbolized by Horace Stevens, which are no longer able to protect the victimized Negro and poor white trash due to middle-class apathy and inbred violence.",fiction
511,Wanted,Kelly Elliott,3.96,"27,938","1,915",503,0,"Verbally abused by her mother for years, 18 year old Ellie Johnson always believed she would never be loved or wanted by anyone. She focused all of her attention on her grades and getting into the University of Texas to start a new life away from her mother.

The last thing Ellie expected was to fall in love with Gunner Mathews, a starting linebacker for the University of Te Verbally abused by her mother for years, 18 year old Ellie Johnson always believed she would never be loved or wanted by anyone. She focused all of her attention on her grades and getting into the University of Texas to start a new life away from her mother.

The last thing Ellie expected was to fall in love with Gunner Mathews, a starting linebacker for the University of Texas football team and not to mention, her brother's best friend.

Gunner only had two passions in life, football and his grandfatherâs ranch, until he falls for his best friends little sister. He will stop at nothing to show Ellie how much he wants her, even if it means he has to move faster than she would like.
Gunner knows they are meant to be together forever, but Ellie keeps denying her feelings out of fear of being hurt again.

Every time he gets close to winning her love, something pushes her away again. Will Ellie ever be able to let go of the past and let him into her heart and will Gunner be patient enough to wait for her?

What will it take for them to realize they are all each other have ever WANTED?",romance
512,Keep Holding On,Susane Colasanti,3.85,"12,397",965,295,0,"A romantic and empowering book about bullying

Noelle's life is all about survival. Even her best friend doesn't know how much she gets bullied, or the ways her mom neglects her. Noelle's kept so much about her life a secret for so long that when her longtime crush Julian Porter starts paying attention to her, she's terrified. Surely it's safer to stay hidden than to risk t A romantic and empowering book about bullying

Noelle's life is all about survival. Even her best friend doesn't know how much she gets bullied, or the ways her mom neglects her. Noelle's kept so much about her life a secret for so long that when her longtime crush Julian Porter starts paying attention to her, she's terrified. Surely it's safer to stay hidden than to risk the pain of a broken heart. But when the antagonism of her classmates takes a dramatic turn, Noelle realizes it's time to stand up for herself--and for the love that keeps her holding on.",young-adult
513,,,NA,NA,NA,NA,0,,NA
514,Three Heads,Rob Einsle,it,4,4,NA,0,"Nick lived life with a yearning to spread delight. He sacrificed himself for others to have joy. He was always a hundred percent. He was always full speed ahead. He was always wearing a genuine smile. I hated to have to kill him.


The following narrative is:


1. the story of our friendship
2. a whole bunch of misused em dashes and probably several other grammatical errors
3. a c Nick lived life with a yearning to spread delight. He sacrificed himself for others to have joy. He was always a hundred percent. He was always full speed ahead. He was always wearing a genuine smile. I hated to have to kill him.


The following narrative is:


1. the story of our friendship
2. a whole bunch of misused em dashes and probably several other grammatical errors
3. a chronicle of our devious adventure
4. a novel full of clichÃ©s
5. the reason for Nick's brutal disposal
6. a whole slew of words I got out of a thesaurusâbecause thatâs what beginner writers do
7. a warning


Let us start from the beginning...",NA
